N,P,K,temperature,humidity,ph,rainfall,label
-0.47992681079157506,0.11177656701512087,-0.6140796615069309,0.44669073966041917,0.7738577572891134,0.4078812589013051,-0.8300221043163732,14
-1.183716347273214,2.7567473279981485,2.899634760441426,-0.5277434148703526,0.9919821964069071,-0.7842601572110455,0.016344185538289823,0
-0.8859592356848283,-1.0434980182418336,-0.41667997488061875,0.4188010230525858,-0.8576118289602315,-2.177419699022821,-0.17398372788758618,12
1.550235313674691,-0.526664651153196,-0.5745997241816685,-0.5635775981512147,0.2712319392785272,0.9918443042132175,-0.7068879510214136,6
-0.6423397807488763,-0.8914882043922343,-0.14032041360378172,-0.25831497481244403,0.8709744014798461,0.18440217893732774,0.12136790807850602,19
-1.183716347273214,-0.7698803533125549,-0.258760225579569,0.8663958886873561,-1.1071028875303441,-2.3101406873390107,-0.12836578117788072,12
0.846445777193052,0.7198158224135179,-0.04162057029062563,0.6542586379524583,0.4810003863226616,-0.7269197175673716,-0.14294584129680904,1
-0.47992681079157506,0.20298245532488043,-0.6535595988321934,0.65518256397775,0.4577632069437987,0.05665106735522558,-0.8532838530012615,14
1.496097657022257,-1.0130960554719137,0.05707927302253046,0.8089736237639855,0.8748870830609693,-0.1595881917511405,-1.5040320991369376,15
0.4945510089522326,0.3245903064045598,-0.02188060162799441,2.879702370661144,1.0335635514753156,0.6768769522704211,1.4982759434569914,17
-0.04682555757210502,0.5678060085639187,-0.6535595988321934,1.1701564064682684,-0.16282074205851266,0.8613278258165762,-0.5216184926773121,2
-1.0213033773159126,-1.1043019437816732,-0.06136053895325685,-0.8654728790636385,0.9502635201596441,0.8902632040060008,0.0458128204098184,19
-1.2107851755994308,2.148708072599751,2.998334603754582,-0.5241486730991678,1.0038415274253882,-0.636666139336055,0.1055525911095045,0
1.3066158587387389,-1.0434980182418336,-0.29824016290483146,0.3755894895653226,-0.7153900443252151,-0.24804237563627968,0.48588609767928165,5
-0.29044501250805693,2.7567473279981485,2.9193747291040575,-0.5764165034841862,0.9325101702079681,-0.6161940684833359,0.059371675000232486,0
-0.940096892337262,-0.5570666139231158,-0.3377201002300939,1.3120119471795801,-0.9541572025676096,-1.477701147610048,-0.1399702650312289,12
-0.3445826691604907,-0.8914882043922343,-0.29824016290483146,0.5242685554999149,1.145535826614511,-0.6334264985538401,0.7081445879189344,4
-1.2378540039256476,-0.5570666139231158,-0.5548597555190373,0.6507974096072352,-0.8027048418030563,4.128329614959659,-0.6754188719657095,13
1.550235313674691,-0.2226450234539975,-0.6140796615069309,-0.2634319470437591,0.6015622437944944,0.598154409265978,-0.6994746846214199,6
-0.5882021240964426,0.29418834363463997,-0.6140796615069309,0.8674700709035809,-0.16046678876390175,1.0213710383345762,-0.6733177042516061,2
-1.1566475189469971,2.4223257375290297,2.899634760441426,-1.0210982742045367,0.42659441230763645,-0.013722177626985264,-0.5861405334095042,7
-0.3445826691604907,2.574335551378629,3.0772944784051073,-0.10355389947799448,0.5287972133152886,-0.18155433245725972,-0.5552092623821258,7
1.6314417986533416,1.0238354501127165,-0.002140632965363192,0.15079130859520642,0.44383272911740335,-1.1506134131038483,-0.10071926063809623,1
-0.6423397807488763,0.29418834363463997,-0.5745997241816685,-0.9287372784596343,-2.255160237857204,-1.162435256448777,0.5320216483465696,9
0.9276522621717026,-0.4962626883832762,-0.17980035092904414,-0.2187771417784131,0.5055791598248865,-0.13187926988340828,2.1847733711861617,20
-0.9942345489896958,0.17258049255496058,-0.5153798181937749,-0.35718442163822045,-0.16001660888617167,0.38533303418637754,-1.0267854349398662,10
1.8750612535892932,0.20298245532488043,-0.6535595988321934,-0.6551989489161649,0.5560165436073299,1.055855075871122,-0.6934644381416386,6
1.4148911720436064,-0.6178705394629556,-0.4561599122058812,0.2897814401573921,-0.7049386633497393,0.5709762937526447,0.6460156260103828,5
0.08851858405897937,0.4157961947143194,0.07681924168516169,1.9837283351851103,0.9796810322011082,0.15337516155324016,0.6791991831074706,17
-1.3190604889042983,-0.07063520960439824,-0.6140796615069309,0.04772128872747326,-1.143907559244652,-0.8073562427075113,-1.1780825350120052,13
-0.37165149748670756,0.507002083024079,-0.4561599122058812,-1.166342238409451,-2.0889453340802655,-0.8319077913886949,-0.35552123376392514,9
0.8735146055192688,-0.952292129932074,0.11629917901042412,0.05183053418455263,0.4710312101770156,-0.24354035770143748,-0.8896223174320813,21
-0.8859592356848283,-0.526664651153196,-0.49563984953114365,-0.3194478118073856,-0.7939093014754919,0.9603746749046919,-1.2412863554713407,13
-1.3461293172305153,-1.4387235342507916,-0.258760225579569,0.27409323626506915,1.0879141613832801,-0.3021179481843694,0.784526085040896,4
-0.6694086090750933,2.0575021842899917,3.0180745724172136,-0.680411877698046,0.8325253868989756,-0.3915966917832331,0.15482637856166298,0
1.5773041420009077,-0.9826940927019938,0.13603914767305533,-0.14516374203401688,0.8194944757847991,0.39005112327001623,-0.8363309690754542,21
-0.6694086090750933,-0.5570666139231158,-0.3377201002300939,1.5430875290739707,-0.8255964494493085,-1.4485545597666565,-0.10282622301012531,12
-0.39872032581292444,0.2333844180948003,-0.535119786856406,1.7588252072057273,-1.4542498798807246,-1.0920042800910303,1.171618012706339,18
0.8193769488668351,-0.8610862416223144,0.017599335697268025,0.8363865182787332,0.9771966107336684,-0.5015678710533555,-1.3997540194484237,15
1.90213008191551,-0.526664651153196,-0.4758998808685124,-0.3893190346714788,0.4586691803509414,1.138132497333509,-0.07901366042883043,6
0.5486886656046663,0.020570678705361316,-0.6338196301695622,-0.596943927508581,-0.34874327143567213,-0.921207848387014,-0.2887494777486887,11
1.2254093737600884,-1.0738999810117533,0.037339304359899246,-0.06009974900358342,0.5759340367980083,0.5622064076754876,-1.1238911432237464,21
0.3321380389949313,-0.2834489489938372,-0.14032041360378172,-0.2888792528042104,0.5500712948880939,-1.1352323361315393,2.7693632546180464,20
0.6840328072357508,-0.4354587628434365,-0.4758998808685124,-0.2727278264877176,-0.7095423605582317,0.6799232949807229,-0.7136805328675848,11
-1.12957869062078,-0.5570666139231158,-0.5548597555190373,0.3516023583672707,0.4267768086648829,0.5745016498419181,-1.1419653240799184,14
1.1442028887814377,0.14217852978504072,-0.19954031959167537,-0.9917344317179341,0.5520762494985265,0.5983926327932676,3.176042849564141,20
1.8479924252630764,-1.4691254970207115,0.13603914767305533,0.8007297707711599,1.0242985317912126,-0.382956245094141,-1.3893332406751415,15
-0.37165149748670756,0.5678060085639187,-0.5943396928442998,-1.3352948349562233,-2.1048461502692875,-0.9541991320021476,0.030160182026071368,9
1.1712717171076545,0.507002083024079,-0.002140632965363192,-0.09846081359137042,0.601887640022589,-0.34903699554237777,-0.2218171348254995,1
-1.1025098622945633,2.635139476918469,2.9391146977666884,-0.6846986952411909,0.8435645111501253,-0.3048987939059144,0.37442988390496484,0
-0.5340644674440088,-1.0130960554719137,-0.43641994354325,-0.013746800651931497,1.172881975645096,-0.030313899175712315,1.7352544564384615,4
-0.37165149748670756,-0.46586072561335634,-0.3179801315674627,1.2292225106285615,-1.1633010841003313,-1.3485951799558615,-0.22011833262100364,12
0.22386272569006377,0.29418834363463997,-0.5943396928442998,1.1892892599112843,-0.508341811407,0.07702057904385813,-0.6693735222340857,2
0.8193769488668351,-1.0738999810117533,0.037339304359899246,0.15901813039312715,0.42405394134282326,0.05185775682346094,-1.0103232776951476,21
0.846445777193052,0.6590118968736782,0.13603914767305533,0.33793491631952327,0.31496744021728285,-0.23862585163286867,-0.2093368343594475,1
-0.39872032581292444,-1.2867137204011923,-0.6930395361574558,-1.6386031242347432,0.9681331236120115,0.9316513481030742,0.16217499121264023,16
-0.8047527507061777,0.29418834363463997,-0.6140796615069309,-0.10778616820386815,-0.147579178948774,0.11941602409823518,-1.1252880180063332,10
-1.2649228322518646,-0.40505680007351663,-0.43641994354325,0.3847035969092527,-1.0270259539523796,0.32549296888398993,-0.14268569828151642,12
-0.506995639117792,0.507002083024079,-0.5548597555190373,-0.9367720829682478,-1.13111722955007,-0.33144312239129736,1.6589465889590278,18
-0.8588904073586114,2.1183061098298315,2.998334603754582,1.8028051674243135,0.4292618428569088,-0.385198022618766,-0.6871986169868591,7
-0.9130280640110452,0.5982079713338385,-0.5943396928442998,-1.2118285970505895,-1.657616266010371,-1.0722846897331668,1.6915642785146183,18
-0.723546265727527,-0.2834489489938372,-0.6140796615069309,0.8345558930022554,0.3843862193539105,0.2565334049608462,-0.9589003308377274,14
0.7111016355619676,0.14217852978504072,-0.5745997241816685,-0.559012670934731,-0.6709402469161313,-0.8675739663539541,-0.03879348319315007,11
-1.3731981455567321,2.1183061098298315,3.0970344470677382,-0.712680488166401,0.9642003248383749,-0.8684181174467639,0.3142089154168561,0
1.5231664853484739,-0.952292129932074,0.11629917901042412,0.466398023046867,0.8693450214732771,0.2101685320307118,-1.4836431875681073,15
0.4674821806260157,0.14217852978504072,-0.19954031959167537,-0.4763615799988337,0.5188730055922129,-0.16770942873646066,2.122147214078141,20
-0.6423397807488763,-0.7090764277727152,-0.8509592854585056,1.3991267244497818,0.8558650523145993,1.5295403066285078,0.17318709228991466,16
0.1967938973638469,0.4157961947143194,-0.06136053895325685,2.5857082089587418,0.908752512691768,0.30285322906697804,-0.7428513521305904,17
-1.1566475189469971,-1.4387235342507916,-0.29824016290483146,0.522093756266513,0.9949853861243314,-0.4774064550832113,1.2321564092133952,4
1.7938547686106425,-0.7090764277727152,0.037339304359899246,-0.1450098192269444,0.706121918182451,0.35752321734588977,-1.0324794177520744,21
-0.8588904073586114,-1.4083215714808717,-0.7522594421453495,-2.144502725929663,0.8861217431578774,-0.447631841269577,-0.06406963111603918,16
-1.3731981455567321,0.05097264147528117,-0.5153798181937749,-0.5232422267180602,-2.2825172970635683,-0.7067715034878729,0.7247322230386558,9
-1.2378540039256476,-0.8610862416223144,-0.8312193167958744,1.0047508125876048,1.0113893106506304,-0.585301096249265,0.055448024047402095,16
-0.506995639117792,-1.2867137204011923,-0.3377201002300939,-0.11192328468492477,0.9800257471958278,-0.33518476038409867,0.5618388894775682,4
-0.5340644674440088,2.33111984921927,2.95885466642932,-0.757417879218985,0.954025869359807,-1.1719171336955068,0.2947654127216412,0
-0.6423397807488763,0.6286099341037583,-0.5548597555190373,-0.18577773283176174,-0.5157853377048033,-0.7799777675536465,-0.21290159193163616,18
-0.1821696992031894,0.7198158224135179,-0.535119786856406,1.3836584246751238,-0.4559386994986046,1.1054636723138622,-0.757033301635732,2
-1.12957869062078,-0.8610862416223144,-0.14032041360378172,-0.1619872594840699,0.9169736712663361,-0.6348892738996914,0.10013490662015884,19
0.386275695647365,-0.4354587628434365,-0.06136053895325685,-0.3886313821503466,-0.025815803101749035,0.3871252577313022,1.4582976942284875,8
-0.6423397807488763,0.3245903064045598,-0.6535595988321934,-1.0815050876194638,-2.091313606560066,-1.2231874540959966,0.6231602865398052,9
-1.12957869062078,2.5439335886087093,2.998334603754582,-0.8917111841610241,0.8622252887205909,-1.0667147505835461,-0.016997965429611538,0
-0.7506150940537438,0.17258049255496058,-0.5745997241816685,-0.7210066385165311,-2.08992433250599,-0.7899583110581243,0.46650756561009044,9
-0.8047527507061777,0.5678060085639187,-0.6140796615069309,1.1627646841538832,-0.22016390826586021,1.4312941957285528,-0.7593393673701183,2
-0.7506150940537438,0.507002083024079,-0.6535595988321934,1.7711893311861693,-0.37465792627917144,1.2039566849527286,-0.7827024877917197,2
2.0104053952203778,0.20298245532488043,-0.6140796615069309,-0.29463339441611935,0.5853794581202971,0.40990045758223564,-0.42240272226331443,6
-0.967165720663479,-0.7698803533125549,-0.3179801315674627,0.6336463700900451,1.2639236008935844,-0.31894092164805976,2.1798223052523595,4
-0.37165149748670756,-0.7090764277727152,-0.27850019424220024,0.37610723512464633,-0.799773621208404,0.4253925573202518,-0.07928287725515822,12
0.35920686732114815,-0.5570666139231158,-0.49563984953114365,-0.5165818540597208,-0.429302901458507,-1.0105901935424404,-0.7353600613616882,11
1.0359275754765702,-0.009831284064558536,-0.08110050761588807,-0.14783707067631643,0.020255514304439788,1.096153223480312,0.8401985496624973,8
-1.3731981455567321,0.3549922691744797,-0.6535595988321934,-0.4294009354595802,-2.1639837791096244,-1.0554724853222561,-0.14272236712979147,9
-0.8588904073586114,-0.7090764277727152,-0.35746006889272514,0.7764353826721158,0.8945698924183344,-0.8229412146024729,2.1875889480489352,4
-0.04682555757210502,0.4766001202541591,0.6690183015640983,-1.4460311960192673,-2.5165713881044676,1.0233953889406355,-0.3966472537863131,3
-0.5882021240964426,-0.25304698622391736,-0.6338196301695622,0.5534638679813092,0.7377717756302886,0.1498727828701318,-1.0951943369153148,14
-1.0213033773159126,-1.4083215714808717,-0.10084047627851929,-1.4684162708097923,0.8817349069432293,0.7025893739988958,0.10694677948325729,19
-1.1025098622945633,2.5135316258387896,3.0772944784051073,-0.8764992413063005,0.9280763443870115,-0.2448854085381157,0.03817033595024069,0
1.1171340604552207,0.8414236734931974,0.07681924168516169,0.4692750286597539,0.2270821490513909,-0.7393683133585196,-0.0006959983642781433,1
-0.39872032581292444,-0.31385091176375707,-0.5153798181937749,0.4329570021900298,0.704285643600475,-0.09879180757519614,-0.819654697278303,14
1.8209235969368593,-0.6178705394629556,-0.35746006889272514,-0.2970168252932124,-0.19020559994241243,-0.13384175240976723,1.257034012939363,5
1.6043729703271246,-0.4354587628434365,-0.5943396928442998,-0.21480316996010862,0.17637073339305484,1.669977052676222,-0.7201419312698846,6
-1.3731981455567321,-1.0738999810117533,-0.6732995674948247,0.8171321844695121,0.9214040198976927,0.9525518704753907,0.19282841909658138,16
-0.6694086090750933,0.8110217107232774,-0.5943396928442998,-1.2466033416261388,-2.1589822993951664,-1.1382503965848572,0.018712562950130796,9
-1.0213033773159126,0.20298245532488043,-0.4561599122058812,-1.678886447893747,-2.2817991241906967,-1.0033800402686497,0.44287370594338216,9
1.062996403802787,-0.13143913514423794,-0.535119786856406,-0.15707488680402013,-0.13936946432909056,0.007409456585500689,-0.5363397050628532,11
-0.6964774374013101,2.7263453652282283,2.998334603754582,-0.36170286224673587,0.9571634843923014,-0.56866354454192,-0.05642631742871803,0
-0.9130280640110452,-0.31385091176375707,-0.5153798181937749,0.8744096042265231,-1.1467219109227038,-1.2445025400221161,-1.1325103331295254,13
-1.0483722056421296,0.5374040457939988,-0.5745997241816685,-0.1431217805893355,-0.48227916563374135,0.8685324339277505,-1.111873357268216,10
-0.4528579824653582,-1.3171156831711122,-0.6732995674948247,1.662957863586496,0.9236879525875424,0.3326368654963096,0.23593211440750544,16
-0.8047527507061777,-0.9826940927019938,-0.19954031959167537,-0.6089935087688886,0.8011354722499737,-0.17873519105877203,0.020829344715525708,19
0.4945510089522326,-0.4962626883832762,-0.1205804449411505,-0.5091408793708825,0.5339843732498745,0.7796587658798474,2.6613404321206384,20
-0.6694086090750933,-1.3171156831711122,-0.29824016290483146,0.5210938250026695,1.1425094641556115,-0.5089466114067113,1.7177277922596221,4
-0.9130280640110452,0.3245903064045598,-0.5943396928442998,2.19594195268375,-0.5924297688621972,-0.4978091747781486,0.37685983012182367,18
-1.2649228322518646,-1.2259097948613527,-0.8312193167958744,-1.9761702734952225,1.0224390885047456,1.406383866672919,-0.0410464714868767,16
-0.4257891541391413,2.6959434024583087,3.057554509742476,-0.881957698774407,0.8420145664454944,-0.7343499000666327,0.3596375394964077,0
-0.4257891541391413,2.3615218119891903,3.057554509742476,-0.633657296590747,1.0070789174350534,-0.7366991766406531,-0.018418788453962154,0
1.062996403802787,-0.04023324683447839,-0.4561599122058812,0.06708184772518791,-0.09427186228114523,0.4572721906838608,-0.009379532187792352,11
1.1712717171076545,-0.8306842788523946,-0.41667997488061875,0.14441959700934484,-0.8615892956253453,1.2718570020174504,1.329203519098043,5
1.4690288286960402,-0.7090764277727152,0.037339304359899246,-0.06632223958539625,0.4624471136582076,-0.11637323206109122,-0.8437009857384976,21
1.4148911720436064,-1.1347039065515931,0.017599335697268025,-0.309755609879431,0.4564130508241668,0.5769532002900796,-0.9392581298190663,21
0.6569639789095338,0.08137460424520102,-0.08110050761588807,-0.07124402970032712,0.10228896899162157,-0.45913627385187433,1.1616527619740136,8
-0.47992681079157506,2.45272770029895,3.0970344470677382,-0.9085019964223933,1.0260066002575252,-0.48992561130167095,0.19870157002194733,0
1.550235313674691,-0.6178705394629556,-0.3377201002300939,-0.3837287844792736,-0.21102846009540083,1.1913658232919186,0.7391696128080224,5
-0.4257891541391413,2.635139476918469,2.9391146977666884,-1.7502737651674696,0.5062772469040157,-0.4633610092391246,-0.6680748110343405,7
0.5486886656046663,0.08137460424520102,-0.2192802882543066,-0.4833367087364364,0.6613234172376358,0.03180426286008367,1.307272539123887,8
-0.8047527507061777,-0.9826940927019938,-0.35746006889272514,0.40754160547262375,-0.8993329762907638,-1.3658567597189875,-0.05366554547407315,12
-0.8318215790323945,0.2637863808647201,-0.5943396928442998,0.7365481938200958,-0.2905782222151814,1.1563046442020517,-0.7557086038115144,2
1.7938547686106425,-0.8610862416223144,0.0965592103477929,0.6881468951031832,0.9267073032523473,-0.06789162598717881,-1.4312290566590262,15
0.8193769488668351,0.08137460424520102,-0.23902025691693782,-0.44236565353440066,0.05111661758230809,0.8106717256662825,1.2834970820452145,8
0.9817899188241364,-0.1618410979141578,-0.19954031959167537,-0.3594442444844624,0.4249910668162339,0.893276423525928,1.5639634919657783,8
-0.37165149748670756,-0.1010371723743181,-0.49563984953114365,0.7937169268564417,0.7634535946824198,0.081877087723297,-0.8621705248588539,14
-0.6423397807488763,0.2333844180948003,-0.5943396928442998,1.5156114644527086,-0.19681347710880395,-1.542789593029453,0.08610984718477414,18
-0.7506150940537438,-0.9218901671621541,-0.35746006889272514,1.4196576353154944,-1.0769779795712884,-2.1994106124055985,-0.2321634012532577,12
1.7938547686106425,-0.8306842788523946,-0.35746006889272514,0.45210040308109073,-0.156833854532082,0.7878800239768392,0.2075770113537324,5
0.3050692106687144,-0.3442528745336769,-0.23902025691693782,-0.5638063645749153,0.47554110759443885,-0.04722365989599944,2.619126109760421,20
0.9276522621717026,1.084639375652556,0.05707927302253046,0.7064925106516842,0.5937219482739177,-0.39656992388686535,0.0868528551156392,1
-0.8318215790323945,-0.8002823160824747,-0.14032041360378172,-1.0118414355300598,0.9442605089158049,-0.9852384232792051,0.12345915902369792,19
1.0900652321290039,0.6590118968736782,0.13603914767305533,0.36564757250809093,0.2084365684860397,-0.32691170545640746,0.09998212818312903,1
1.1983405454338714,-1.1955078320914327,0.037339304359899246,0.1971693207178535,0.576482641954314,0.12039485260525783,-0.856759226687752,21
1.929198910241727,0.17258049255496058,-0.5943396928442998,-0.4218117077849629,0.5458608148042788,-0.31778792620142515,-0.43230626526335886,6
-0.29044501250805693,-1.4691254970207115,-0.3179801315674627,0.08590574924746448,1.132063881187459,-0.6240241760781431,0.7188604089946186,4
0.4674821806260157,-0.04023324683447839,0.017599335697268025,-0.23897211672023233,0.9335280335837546,0.14191838010185023,-0.7296773453878747,17
0.7111016355619676,-0.526664651153196,-0.49563984953114365,-0.1819652027542739,-0.6607771223568721,0.23384490626549284,-0.27621025333473537,11
-0.10096321422453877,0.8110217107232774,0.5703184582509422,-1.6698866477030885,-2.4686890308599185,1.4063386083792784,-0.5581015301650116,3
1.1442028887814377,-0.3746548373035968,-0.6140796615069309,-0.0026760557593779022,-0.22254492326399863,-0.5382610281266701,0.03112524594578673,11
0.5486886656046663,0.20298245532488043,-0.5153798181937749,0.0868131458669144,-0.5424839933929126,-0.3366368322167535,-0.3249286412068671,11
-0.29044501250805693,-0.952292129932074,-0.37720003755535636,0.3798889367835659,1.2791112200178143,-0.9399060519179461,1.2805705223529251,4
-0.723546265727527,0.2333844180948003,-0.6140796615069309,-0.5922929217368986,-0.27003359733640053,-0.3000537366619545,-1.1822094517252788,10
-1.0483722056421296,-0.4962626883832762,-0.35746006889272514,1.0791484809786394,-1.0789324113165792,-2.4677470354154294,-0.24310211802379486,12
-0.4528579824653582,0.3549922691744797,-0.5745997241816685,-0.43373466435340363,-0.36985169533599543,-0.6738565863359052,-1.0539652765837868,10
1.6314417986533416,-0.8002823160824747,-0.3377201002300939,-0.40345414412524755,-0.7262038590703807,-0.5441412496456315,1.5835804459805292,5
1.333684687064956,-0.1618410979141578,-0.6338196301695622,0.01653441694448845,-0.19034987325769723,-1.1782412368076618,-0.5280264973039243,11
-0.23630735585562318,0.6286099341037583,0.6887582702267294,-1.2598080353811136,-2.5650607957289164,1.3859704717367627,-0.6858234349104422,3
-1.12957869062078,-0.9826940927019938,-0.3179801315674627,1.310596107853932,-0.8031183649614262,-0.7667379303881829,-0.14095516935383345,12
1.550235313674691,0.5678060085639187,-0.04162057029062563,-0.09334075160378276,0.6061286424030388,-0.4573799904142326,-0.2311911792373207,1
-0.6964774374013101,0.689413859643598,-0.6140796615069309,1.2062280663617109,-0.1269536286721001,0.9951619101103469,-0.7485890525882141,2
-0.7776839223799608,0.05097264147528117,-0.6338196301695622,-0.36380645287089025,-0.15400871378779646,0.06368903272774475,-0.9756231635016949,10
1.7938547686106425,0.8414236734931974,0.0965592103477929,0.7648891551076735,0.3023394210862054,-1.2325499580633028,-0.10147553296098605,1
1.4419600003698234,-0.8610862416223144,0.13603914767305533,0.825127555074694,0.8479135513185843,-0.4407280778280342,-1.4643355969260128,15
-0.9130280640110452,0.11177656701512087,-0.5548597555190373,0.5672817203126941,-1.178108651155967,-3.435279505163935,-0.6786742762821819,13
-0.8318215790323945,0.5678060085639187,-0.5745997241816685,1.3515155420000757,-0.3192382182752866,1.1956903304834134,-0.6851001336943339,2
1.3878223437173896,-0.2226450234539975,-0.5745997241816685,-0.5658953638053144,0.4994104231769315,0.21107307720518464,-0.4019165581782033,6
-0.3175138408342738,-0.8914882043922343,-0.17980035092904414,-0.3914590287092162,0.9805851194392277,-0.045610201342096486,0.10957032598920535,19
1.8209235969368593,-0.40505680007351663,-0.258760225579569,0.14126730873157645,-0.581282714924521,1.276630387231397,0.32186368292529866,5
-1.2378540039256476,0.08137460424520102,-0.4758998808685124,-0.1636071649631605,-1.1866242046064617,-1.8552103222933536,1.5310951389674798,18
-1.12957869062078,0.7198158224135179,-0.6140796615069309,-0.7856367180874235,-0.35355778761737966,-0.23906786599053526,-1.186319758952649,10
-1.0213033773159126,2.7567473279981485,2.9391146977666884,-0.5361027801004182,1.050988313289559,-0.2397141106793005,0.035256644644047624,0
-0.723546265727527,-0.8002823160824747,-0.27850019424220024,0.6407425821088072,1.060725014729702,-0.33846831011563366,0.7464080899231921,4
-0.4257891541391413,0.3245903064045598,0.5900584269135734,-1.522515633247586,-2.56538102820486,1.3234981877771521,-0.3318503670540973,3
1.3066158587387389,-0.46586072561335634,-0.535119786856406,-0.5436614974196119,0.0059066900199119775,-0.1468674036532183,-0.65064263202743,11
-0.9130280640110452,0.7198158224135179,-0.49563984953114365,-0.22165937666550417,-2.2719372434764047,-1.0238241295754047,-0.7144659520940144,9
-0.723546265727527,-1.1955078320914327,-0.29824016290483146,0.7399338693271427,0.9783011643216851,-0.12920039346971565,2.073639907663761,4
1.1983405454338714,-0.46586072561335634,-0.5153798181937749,-1.143025849046025,-0.4584463206207525,-0.94600662779011,-0.05372237918994946,11
1.7938547686106425,-0.8914882043922343,0.0965592103477929,0.6987404385975334,0.9306824787042934,-0.22266916107904677,-1.4893526267157422,15
-0.8588904073586114,0.05097264147528117,-0.5548597555190373,0.35520961325625217,0.7329162024157565,0.923393450809931,-0.8853935135601441,14
0.6298951505833169,-0.4354587628434365,-0.19954031959167537,-0.47297131331942266,0.5887932024665803,1.6902706052751677,2.335978667436735,20
-1.2378540039256476,2.209511998139591,2.9391146977666884,-2.5356663541123723,0.4370360009035769,-0.0632993446277467,-0.6619045740040751,7
-0.6152709524226595,-0.2226450234539975,-0.6338196301695622,0.6663247486186077,0.6053392387270649,0.2537155846347038,-1.044799673469751,14
0.14265624071141314,0.11177656701512087,-0.002140632965363192,1.1708822680533892,0.9681113234453779,0.050585217180456034,-0.7248082031806331,17
-0.6152709524226595,0.11177656701512087,-0.6140796615069309,0.9566221394241997,-0.44330974244138427,3.790045437640248,-0.7565350837220466,13
-0.5340644674440088,-1.377919608710952,-0.8114793481332432,1.7541653845655996,0.9945598959972652,0.8950501674790935,-0.0031454847277062664,16
-0.26337618418184006,0.2637863808647201,-0.6535595988321934,0.7405813490900822,-0.32817352350318907,1.1465789481469106,-0.6955515357217266,2
-0.39872032581292444,2.4223257375290297,2.95885466642932,-0.022889800377891737,0.5614986568674106,-0.30599553583031586,-0.6245366054442173,7
